kill	84	杀	sat1
kill	84	杀	sA`55
kill	84	杀	sat3
kill	84	台+刂	thai53
kill	84	台+刂	thai24

sand	85	沙	s`A`55
sand	85	沙子	s`a11 tsi_z0
sand	85	沙子	s`a214-21 tsi_z0
sand	85	沙	s`a52
sand	85	沙	sa21
sand	85	沙	sA21 tsi_z0
sand	85	沙,沙沙,沙子	(1) sa45, (2) sa45 sa55, (3) sa45 tsi_z0
sand	85	沙子	sA31 tsi_z0
sand	85	沙子	so55 tsi_z0
sand	85	沙	so44
sand	85	沙	so44
sand	85	沙子,沙婆子	(1) sa33 tsi_z0, (2) sa33 po13 tsi_z0
sand	85	沙子	sO44 tsi_z0
sand	85	沙子	sa42 tsi_z0
sand	85	沙儿	sa33-35 ve0
sand	85	沙子	sA42 tse23-33
sand	85	沙	sa53 
sand	85	沙	sai55
sand	85	沙	sua55

mountain	85	山	s`an55
mountain	85	山	s`an44
mountain	85	山	s`{~213
mountain	85	山	s`6n52
mountain	85	山	s{~21
mountain	85	山	s{~21
mountain	85	山	san45
mountain	85	山	sA~31
mountain	85	山	sO44
mountain	85	山	sE`33
mountain	85	山	sa44
mountain	85	山	san33
mountain	85	山	sa~44
mountain	85	山	san42
mountain	85	山	san33
mountain	85	山	sa~42
mountain	85	山	san53
mountain	85	山	saN55
mountain	85	山	sua~55

burn	86	烧	s`Au55
burn	86	烧	s`au44
burn	86	烧	s`O214
burn	86	烧	s`au52
burn	86	烧	sau231
burn	86	烧	s`Au21
burn	86	烧	sau45
burn	86	烧	sO31
burn	86	烧	c\io55
burn	86	烧	s{44
burn	86	烧	c\iE44
burn	86	烧	sau33
burn	86	烧	c\i744
burn	86	烧	sEu42
burn	86	烧	sau33
burn	86	烧	sAu42
burn	86	烧	siu53
burn	86	烧	sieu55
burn	86	烧	sio55

few	86	少	s`Au51
few	86	少	s`au213
few	86	少	s`O45
few	86	少	s`au334
few	86	少	sau53
few	86	少	s`Au53
few	86	少,寡	(1) sau53, (2) kua53
few	86	少	sO11
few	86	少	c\ie213
few	86	少	s{52
few	86	少	c\iE242
few	86	少	sau41
few	86	少	c\i742
few	86	少	sEu213
few	86	少	sau31
few	86	少	sAu23
few	86	少	siu35
few	86	少	tsieu32
few	86	少	tsio53

tongue	87	舌	s`735
tongue	87	舌头	s`724 t_hou0
tongue	87	舌头	s`753-45 t_hou0
tongue	87	舌头	SE35 t_h@0
tongue	87	舌,舌头儿	(1) s`@?54, (2) ss@?54 t_h@ur21
tongue	87	舌头	s`724 t_hou0
tongue	87	舌头儿	se21-55 t_h@r21-55
tongue	87	舌头	se?5 t_h@M13
tongue	87	口舌	k_hi213-31 tc\_hya?32_
tongue	87	舌头	z@?23_dY13-31
tongue	87	口舌	k_hau242-45 ji21
tongue	87	舌头,舌子	(1) s@24 t@u0, (2) s@24 tsi_z0
tongue	87	舌子	c\ie35 tsi_z0
tongue	87	舌头	s@t21_ t_hEu0
tongue	87	舌女+麻	sat5 ma11
tongue	87	舌头	c\ie22 tai22
tongue	87	舌	sit2
tongue	87	嘴舌	ts_huoi212-55 sio?5
tongue	87	舌仔	tsi?5-21_ ia53

snake	87	蛇	s`y35
snake	87	蛇,长虫	(1) s`y24, (2) tss_haN 21 tss_huN21
snake	87	蛇	s`a53
snake	87	长虫	ts`_haN35 tss_hoN0
snake	87	蛇	s721
snake	87	长虫	ts`_hAN24 pf_h@N0
snake	87	蛇,梭老儿	(1) se21, (2) so45 lau53-55 @r213-21
snake	87	蛇	s`@13
snake	87	蛇	so41
snake	87	蛇	zo13
snake	87	蛇	zei341
snake	87	蛇	s@13
snake	87	蛇	tc\_hiO13
snake	87	蛇	sa45
snake	87	蛇哥	sa11 ko33
snake	87	蛇	sA`22
snake	87	蛇	sE21
snake	87	老蛇	lau32-21 lie53
snake	87	蛇	tsua24
